reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc covid hosp,3,2026-04-11,35.787782073020935,AL,quantile,0.15
2026-03-21,wk inc covid hosp,0,2026-03-21,64.68907718658447,AL,quantile,0.2
2026-03-21,wk inc covid hosp,1,2026-03-28,55.07433710098267,AL,quantile,0.2
2026-03-21,wk inc covid hosp,2,2026-04-04,46.5145468711853,AL,quantile,0.2
2026-03-21,wk inc covid hosp,3,2026-04-11,39.33897457122803,AL,quantile,0.2
2026-03-21,wk inc covid hosp,0,2026-03-21,65.44895482063293,AL,quantile,0.25
2026-03-21,wk inc covid hosp,1,2026-03-28,57.063152551651,AL,quantile,0.25
2026-03-21,wk inc covid hosp,2,2026-04-04,48.74257242679596,AL,quantile,0.25
2026-03-21,wk inc covid hosp,3,2026-04-11,41.63889229297638,AL,quantile,0.25
2026-03-21,wk inc covid hosp,0,2026-03-21,66.1843744277954,AL,quantile,0.3
2026-03-21,wk inc covid hosp,1,2026-03-28,58.310725164413455,AL,quantile,0.3
2026-03-21,wk inc covid hosp,2,2026-04-04,50.59084339141846,AL,quantile,0.3
2026-03-21,wk inc covid hosp,3,2026-04-11,43.88753933906555,AL,quantile,0.3
2026-03-21,wk inc covid hosp,0,2026-03-21,67.31252932548523,AL,quantile,0.35
2026-03-21,wk inc covid hosp,1,2026-03-28,59.17486708164215,AL,quantile,0.35
2026-03-21,wk inc covid hosp,2,2026-04-04,52.47533042430878,AL,quantile,0.35
2026-03-21,wk inc covid hosp,3,2026-04-11,45.988383936882016,AL,quantile,0.35
2026-03-21,wk inc covid hosp,0,2026-03-21,67.88527545928955,AL,quantile,0.4
2026-03-21,wk inc covid hosp,1,2026-03-28,60.145392417907715,AL,quantile,0.4
2026-03-21,wk inc covid hosp,2,2026-04-04,53.4820990562439,AL,quantile,0.4
2026-03-21,wk inc covid hosp,3,2026-04-11,47.282489967346194,AL,quantile,0.4
2026-03-21,wk inc covid hosp,0,2026-03-21,68.5987781047821,AL,quantile,0.45
2026-03-21,wk inc covid hosp,1,2026-03-28,60.98657808303833,AL,quantile,0.45
2026-03-21,wk inc covid hosp,2,2026-04-04,54.02550439834595,AL,quantile,0.45
2026-03-21,wk inc covid hosp,3,2026-04-11,48.0595541715622,AL,quantile,0.45
2026-03-21,wk inc covid hosp,0,2026-03-21,69.45037603378296,AL,quantile,0.5
2026-03-21,wk inc covid hosp,1,2026-03-28,61.96510410308838,AL,quantile,0.5
2026-03-21,wk inc covid hosp,2,2026-04-04,55.15612840652466,AL,quantile,0.5
2026-03-21,wk inc covid hosp,3,2026-04-11,48.70231509208679,AL,quantile,0.5
2026-03-21,wk inc covid hosp,0,2026-03-21,70.03844752311707,AL,quantile,0.55
2026-03-21,wk inc covid hosp,1,2026-03-28,62.713781642913816,AL,quantile,0.55
2026-03-21,wk inc covid hosp,2,2026-04-04,55.87429556846619,AL,quantile,0.55
2026-03-21,wk inc covid hosp,3,2026-04-11,49.505808401107785,AL,quantile,0.55
