reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc rsv hosp,2,2026-04-04,71.27728749275207,AZ,quantile,0.01
2026-03-21,wk inc rsv hosp,3,2026-04-11,60.298450241088865,AZ,quantile,0.01
2026-03-21,wk inc rsv hosp,0,2026-03-21,102.81552574634551,AZ,quantile,0.025
2026-03-21,wk inc rsv hosp,1,2026-03-28,92.08491749763489,AZ,quantile,0.025
2026-03-21,wk inc rsv hosp,2,2026-04-04,80.60676872730255,AZ,quantile,0.025
2026-03-21,wk inc rsv hosp,3,2026-04-11,70.33374226093292,AZ,quantile,0.025
2026-03-21,wk inc rsv hosp,0,2026-03-21,105.31120357513427,AZ,quantile,0.05
2026-03-21,wk inc rsv hosp,1,2026-03-28,100.28416466712952,AZ,quantile,0.05
2026-03-21,wk inc rsv hosp,2,2026-04-04,93.9006142616272,AZ,quantile,0.05
2026-03-21,wk inc rsv hosp,3,2026-04-11,85.08088488578797,AZ,quantile,0.05
2026-03-21,wk inc rsv hosp,0,2026-03-21,108.95485792160034,AZ,quantile,0.1
2026-03-21,wk inc rsv hosp,1,2026-03-28,105.8339913368225,AZ,quantile,0.1
2026-03-21,wk inc rsv hosp,2,2026-04-04,102.19244289398193,AZ,quantile,0.1
2026-03-21,wk inc rsv hosp,3,2026-04-11,99.49514713287354,AZ,quantile,0.1
2026-03-21,wk inc rsv hosp,0,2026-03-21,111.40871415138244,AZ,quantile,0.15
2026-03-21,wk inc rsv hosp,1,2026-03-28,109.83391394615174,AZ,quantile,0.15
2026-03-21,wk inc rsv hosp,2,2026-04-04,106.51732816696168,AZ,quantile,0.15
2026-03-21,wk inc rsv hosp,3,2026-04-11,103.97324013710022,AZ,quantile,0.15
2026-03-21,wk inc rsv hosp,0,2026-03-21,113.4318883895874,AZ,quantile,0.2
2026-03-21,wk inc rsv hosp,1,2026-03-28,114.6618480682373,AZ,quantile,0.2
2026-03-21,wk inc rsv hosp,2,2026-04-04,113.02373523712158,AZ,quantile,0.2
2026-03-21,wk inc rsv hosp,3,2026-04-11,110.30634670257568,AZ,quantile,0.2
2026-03-21,wk inc rsv hosp,0,2026-03-21,115.23491263389587,AZ,quantile,0.25
2026-03-21,wk inc rsv hosp,1,2026-03-28,119.77581310272217,AZ,quantile,0.25
2026-03-21,wk inc rsv hosp,2,2026-04-04,122.55740785598755,AZ,quantile,0.25
2026-03-21,wk inc rsv hosp,3,2026-04-11,124.65535402297974,AZ,quantile,0.25
2026-03-21,wk inc rsv hosp,0,2026-03-21,117.274334526062,AZ,quantile,0.3
2026-03-21,wk inc rsv hosp,1,2026-03-28,122.62096099853515,AZ,quantile,0.3
2026-03-21,wk inc rsv hosp,2,2026-04-04,125.9829704284668,AZ,quantile,0.3
2026-03-21,wk inc rsv hosp,3,2026-04-11,129.5592990875244,AZ,quantile,0.3
2026-03-21,wk inc rsv hosp,0,2026-03-21,118.6374119758606,AZ,quantile,0.35
2026-03-21,wk inc rsv hosp,1,2026-03-28,125.20747957229614,AZ,quantile,0.35
2026-03-21,wk inc rsv hosp,2,2026-04-04,130.21694078445435,AZ,quantile,0.35
2026-03-21,wk inc rsv hosp,3,2026-04-11,134.45744867324828,AZ,quantile,0.35
2026-03-21,wk inc rsv hosp,0,2026-03-21,119.53679733276367,AZ,quantile,0.4
2026-03-21,wk inc rsv hosp,1,2026-03-28,129.18379669189454,AZ,quantile,0.4
2026-03-21,wk inc rsv hosp,2,2026-04-04,134.88766441345214,AZ,quantile,0.4
2026-03-21,wk inc rsv hosp,3,2026-04-11,139.49498291015624,AZ,quantile,0.4
2026-03-21,wk inc rsv hosp,0,2026-03-21,120.8282349586487,AZ,quantile,0.45
2026-03-21,wk inc rsv hosp,1,2026-03-28,131.08925380706788,AZ,quantile,0.45
2026-03-21,wk inc rsv hosp,2,2026-04-04,140.23967895507812,AZ,quantile,0.45
2026-03-21,wk inc rsv hosp,3,2026-04-11,149.2982867240906,AZ,quantile,0.45
2026-03-21,wk inc rsv hosp,0,2026-03-21,122.23139762878418,AZ,quantile,0.5
2026-03-21,wk inc rsv hosp,1,2026-03-28,132.6430320739746,AZ,quantile,0.5
2026-03-21,wk inc rsv hosp,2,2026-04-04,144.16419219970703,AZ,quantile,0.5
2026-03-21,wk inc rsv hosp,3,2026-04-11,156.04559898376465,AZ,quantile,0.5
2026-03-21,wk inc rsv hosp,0,2026-03-21,123.32834434509277,AZ,quantile,0.55
2026-03-21,wk inc rsv hosp,1,2026-03-28,135.29406480789186,AZ,quantile,0.55
